Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2010-05-07,14.006312370300293,14.262646491720304,13.447637046222198,13.973449632144625,139360500
2010-05-10,14.821317672729492,14.82789046980587,14.564984854915012,14.650429963275078,112607400
2010-05-11,14.643855094909668,15.025068495989185,14.525547271534526,14.670145025863764,102689700
2010-05-12,15.176236152648926,15.209098873483429,14.781877234472676,14.854176724667512,83343400
2010-05-13,14.788445472717285,15.228812565827928,14.696428879827081,15.136795972937723,62099000
2010-05-14,14.387520790100098,14.597845248322162,14.150906401416604,14.584700909907777,83526200
2010-05-17,14.472962379455566,14.49267950911803,14.07203069455406,14.295500690699258,64550400
2010-05-18,14.085184097290039,14.610995407193188,14.019457370143883,14.551841478124953,76636100
2010-05-19,14.196913719177246,14.26921196307421,13.802554760993768,14.144332608328288,89530600
2010-05-20,13.664534568786621,13.960302950092592,13.559371056871536,13.815705158362984,106551000
2010-05-21,13.743407249450684,13.914296252633326,13.263604232995469,13.414774840322483,111769100
2010-05-24,13.58565902709961,13.947154047529683,13.54622350300224,13.769693562275172,56436100
2010-05-25,13.703973770141602,13.717119369353568,13.165016738784315,13.22417068160483,96151400
2010-05-26,13.605374336242676,14.131185383960323,13.605374336242676,13.868279860101499,85666800
2010-05-27,14.302078247070312,14.328368179917732,13.881429292449434,13.907719225296853,83236800
2010-05-28,14.078604698181152,14.2955019185238,13.953724100519487,14.24949360718331,72712600
2010-06-01,13.920867919921875,14.2889358372158,13.888003929499975,13.999738989668334,57164500
2010-06-02,14.334942817687988,14.348088412616475,13.907721011575584,14.0588915923544,61537200
2010-06-03,14.394097328186035,14.459824051875703,14.11147329386355,14.433532860946643,54614400
2010-06-04,13.769692420959473,14.196914115229571,13.664530196327837,14.157478594400859,67919400
2010-06-07,13.349041938781738,13.822273191557358,13.303033623346902,13.763119284960405,65435200
2010-06-08,13.263605117797852,13.296467859449653,12.974408227455704,13.289895060392645,91377800
2010-06-09,13.099285125732422,13.539652506527576,13.053276799230863,13.401626273390024,58981200
2010-06-10,13.506786346435547,13.539650326955512,13.309607477846445,13.375334185253703,57168300
2010-06-11,13.56594181060791,13.638241322395157,13.329327391942694,13.349044528878986,49491800
2010-06-14,13.73025894165039,13.894575113775964,13.684250614036495,13.76969572557622,68877500
2010-06-15,14.118045806884766,14.170626934049528,13.809131841495907,13.8748585638601,62082000
2010-06-16,14.124617576599121,14.229779823275715,13.94058301809865,14.072036453260825,43764600
2010-06-17,14.144333839416504,14.256068866399756,13.93400937771454,14.190342158709722,37270900
2010-06-18,14.065464973449707,14.22978115597513,13.920867184135208,14.170627229975338,64872600
2010-06-21,13.927435874938965,14.256068143082473,13.84199078318739,14.242922551484904,48844300
2010-06-22,13.789409637451172,14.019452475327983,13.710538595319623,13.887999066931917,58831100
2010-06-23,13.677674293518066,13.815700494438838,13.579084866364703,13.763119383048206,61352400
2010-06-24,13.355620384216309,13.664535639044194,13.276749311143773,13.55280057416385,62003900
2010-06-25,13.165011405944824,13.41477142163355,13.072993502368696,13.408198624690051,94683200
2010-06-28,13.381906509399414,13.533077053561694,13.086136963314406,13.217590373492772,54468400
2010-06-29,13.007268905639648,13.178156623009277,12.915250995941099,13.145293889738099,79050800
2010-06-30,12.783802032470703,13.165015601245173,12.750938037280436,12.94811824752234,64294700
2010-07-01,12.652344703674316,12.895533179447291,12.488028538691534,12.770652543043177,88020000
2010-07-02,12.619481086730957,12.731216121225081,12.461736476218153,12.62605262967229,58093400
2010-07-06,12.803512573242188,12.987547090502275,12.65234203422457,12.849520889149062,60697600
2010-07-07,13.237309455871582,13.257027846390468,12.744360975594741,12.79036929983933,72806800
2010-07-08,13.211016654968262,13.381905574812269,13.033554939711115,13.368759983985989,65407600
2010-07-09,13.303038597106934,13.329329789260957,13.11900401292789,13.184730739679908,52843800
2010-07-12,13.519935607910156,13.572516737379777,13.342473825837812,13.349046623725641,56587900
2010-07-13,13.809126853942871,14.643853043127564,13.68424625191833,13.782835673039807,103191800
2010-07-14,14.039175033569336,14.624140242090398,13.986593905316129,14.49925959237666,199002600
2010-07-15,14.137763023376465,14.190344146166309,13.80913069253173,14.02602798074394,118558200
2010-07-16,13.815705299377441,14.118046481616112,13.802559703549756,14.085183745679915,80451500
2010-07-19,14.190345764160156,14.203491359764701,13.907721726827422,13.914294524629694,63430400
2010-07-20,14.229775428771973,14.282356535871934,13.868280474163802,13.907715991080654,72666400
2010-07-21,13.9734468460083,14.229779662685543,13.920865723263407,14.177198539940651,71775300
2010-07-22,14.315221786499023,14.446673939142162,14.026025044871972,14.032597840549018,74465500
2010-07-23,14.256065368652344,14.27578249857885,14.019449780475291,14.223201396054215,62115500
2010-07-26,14.269211769104004,14.288930155516534,14.072032919508924,14.249494636324028,50929500
2010-07-27,14.183768272399902,14.288930495168017,14.058887662750546,14.24949497503812,53975800
2010-07-28,14.019454002380371,14.256069661813326,13.993164070017126,14.223205679318333,51673900
2010-07-29,13.822269439697266,14.11803763876735,13.644807768075877,14.058883748226886,83811400
2010-07-30,13.53964900970459,13.749973450039544,13.526503418775516,13.651384025336602,67395900
2010-08-02,13.901144027709961,13.98658911537997,13.6250928855106,13.736827901487306,50316200
2010-08-03,13.717108726501465,13.82227093133711,13.611945268033452,13.809125342324563,60929200
2010-08-04,13.729031562805176,13.815128466170563,13.543594410687467,13.782013786723931,85639700
2010-08-05,13.68929672241211,13.768770698664701,13.550217579769072,13.669427912549962,44475000
2010-08-06,13.676050186157227,13.782014640559538,13.51710350455376,13.543595249752306,50833800
2010-08-09,13.676050186157227,13.768770031156203,13.51710350455376,13.768770031156203,46082800
2010-08-10,13.126362800598145,13.358160583557703,13.046890069021108,13.318424217769184,136352400
2010-08-11,12.868074417114258,12.967415962326285,12.781977484919896,12.934302534987703,99079200
2010-08-12,12.881321907043457,13.066759144484326,12.636278219172603,12.69588340640615,86580600
2010-08-13,12.682632446289062,12.907807227116832,12.682632446289062,12.801842772985639,57384800
2010-08-16,12.894562721252441,12.954167890918312,12.656143305785035,12.676010853542945,48721100
2010-08-17,12.934301376342773,13.159476199023727,12.914432563801688,13.060133399514472,60836400
2010-08-18,12.974032402038574,13.099865636651517,12.894558447757861,12.934296056496041,58982400
2010-08-19,12.517058372497559,12.669382063181512,12.457453230369842,12.563417646775676,159900400
2010-08-20,12.523685455322266,12.583290617196235,12.42434393993095,12.530308391441139,95174400
2010-08-23,12.384607315063477,12.570044469545381,12.318379218521708,12.53030811689867,71954400
2010-08-24,12.192549705505371,12.371365242120138,12.179303829490292,12.29189124922593,75107400
2010-08-25,12.23890495300293,12.31175598375042,12.040221931395392,12.093204154703791,63350600
2010-08-26,12.0402250289917,12.325005026238319,12.000488667086362,12.318382088721402,69586000
2010-08-27,12.166057586669922,12.265399117080761,11.79518068711519,12.073337730183193,135184300
2010-08-30,11.894518852233887,12.126316533074522,11.881274244936847,12.08658018479193,73718900
2010-08-31,11.702458381652832,11.868027967548771,11.65609909971328,11.841536227471488,111601400
2010-09-01,12.013727188110352,12.099824068984042,11.848157623717672,11.881272294513526,73611500
2010-09-02,12.106451988220215,12.139565409455662,11.973995776886328,12.073337303788717,53192100
2010-09-03,12.205793380737305,12.311757843359329,12.05346962361765,12.265398548861699,59143200
2010-09-07,12.000487327575684,12.192547441343613,11.954126770132088,12.159434020651359,58636500
2010-09-08,11.85478687286377,11.954128411779022,11.755445333948515,11.947506737288048,101747000
2010-09-09,11.921012878417969,11.973995107349765,11.874653586002145,11.95412629780185,65019600
2010-09-10,11.901144981384277,11.98724189949737,11.815049326467259,11.887900370532787,68814700
2010-09-13,12.291888236999512,12.291888236999512,12.053468843136015,12.066713452709132,73870900
2010-09-14,12.41109848022461,12.450834835062748,12.146187342643774,12.27202060669315,64479500
2010-09-15,12.397852897644043,12.430967580113963,12.278643830340252,12.404475834138028,56107300
2010-09-16,12.563426971435547,12.570049910275937,12.305138672642448,12.384612675530706,69165800
2010-09-17,12.457463264465332,12.636278834878812,12.364744641227157,12.603165401778465,70436600
2010-09-20,12.536931037902832,12.556798582604527,12.3779843643099,12.510439294039406,44935100
2010-09-21,12.67601490020752,12.762111845297436,12.477331780024816,12.503822273224158,69131400
2010-09-22,12.58991813659668,12.748864871725539,12.51044413743407,12.609786952186424,61569400
2010-09-23,12.57004451751709,12.788596352701886,12.417720779126812,12.48394887592133,51954700
2010-09-24,12.86144733428955,12.881316142207565,12.702500660533055,12.735614077200538,55749300
2010-09-27,12.742239952087402,12.868073238199036,12.702503590282316,12.84820442569841,51071000
2010-09-28,12.92105484008789,12.960791199940406,12.649520731902841,12.788598622984699,61019600
2010-09-29,12.742239952087402,12.993906524310672,12.662767228477229,12.901186662503914,62484300
2010-09-30,12.715746879577637,12.980658009736358,12.656141717392437,12.808465459334212,75382200
2010-10-01,12.795220375061035,13.477367682528339,12.50381748234153,12.894561897089327,41275000
2010-10-04,12.497197151184082,12.781975874731689,12.430969041653613,12.748862451564516,67082000
2010-10-05,12.682632446289062,12.775352291050808,12.603159737288635,12.636273155506158,61004600
2010-10-06,12.78859806060791,12.828335681909074,12.669387723096516,12.722369954968688,54990000
2010-10-07,12.848200798034668,12.940920633662166,12.722367547451798,12.82833325433977,51794600
2010-10-08,12.927677154541016,12.967413512479446,12.722369901601038,12.848203175468115,46528700
2010-10-11,12.954164505004883,13.079997748431436,12.93429696243988,12.974033310765625,52722400
2010-10-12,13.09324836730957,13.113115917079698,12.87469647746478,13.013774378640466,94743400
2010-10-13,12.742239952087402,13.265440645838403,12.689257715281897,13.23232595833736,173827300
2010-10-14,12.795220375061035,12.887938960527975,12.7157476627168,12.788597438499686,59255900
2010-10-15,12.795220375061035,12.894561897089327,12.7157476627168,12.87469435060126,64052800
2010-10-18,12.709125518798828,12.795221173074035,12.563423431753927,12.755484814423637,54985100
2010-10-19,12.722369194030762,12.841579524412063,12.517063215705171,12.589914253870628,85409800
2010-10-20,13.007148742675781,13.099868587421206,12.775352288802058,12.78197396188765,84884600
2010-10-21,13.086625099182129,13.152853210867914,12.960791813298755,13.080002161693933,74287500
2010-10-22,13.13961124420166,13.19921643612851,13.080006052274811,13.106497810107427,50129800
2010-10-25,13.159473419189453,13.24556906228813,13.113112866386887,13.21245564491077,45769400
2010-10-26,13.272061347961426,13.318420639458552,13.066754109622789,13.106491727931143,56344600
2010-10-27,13.371404647827148,13.378027585093761,13.1197380844804,13.199212068483616,48151900
2010-10-28,13.556839942932129,13.596577560975515,13.258815386782418,13.437630878389813,71144000
2010-10-29,13.278679847717285,13.616441943441796,13.252189371705217,13.543592187011871,60774400
2010-11-01,13.623074531555176,13.689302663308082,13.470750712761077,13.477373652256023,51593700
2010-11-02,13.470746994018555,13.70916769723183,13.437633568881687,13.669430071232153,60959100
2010-11-03,13.669649124145508,13.696348269268812,13.496108500099961,13.576204662384564,53044600
2010-11-04,13.996707916259766,14.030081852201114,13.723048006968124,13.789794605765339,66048200
2010-11-05,14.176924705505371,14.210298644635161,13.996709253461322,14.023408404765155,55960500
2010-11-08,14.170248985290527,14.350464425476572,14.130201534055468,14.243670373459402,53006900
2010-11-09,14.123525619506836,14.25034402356325,14.036755936574819,14.150224766923099,46639500
2010-11-10,14.043431282043457,14.130200968426967,13.896588511583788,14.11685139418782,48072100
2010-11-11,14.156898498535156,14.17024807244871,13.716372744071446,13.809818488380873,69682800
2010-11-12,14.37048625946045,14.557375181068672,14.236993081381465,14.310414456633437,100662400
2010-11-15,14.216970443725586,14.457257684120702,14.190272568729158,14.450582897100231,50076900
2010-11-16,14.063450813293457,14.196943975749985,13.93663243626827,14.103498252796356,62890100
2010-11-17,14.070123672485352,14.163568109561027,13.970004450892132,14.030076238465059,44262100
2010-11-18,14.030075073242188,14.1769165011778,13.963328506695138,14.050098152046893,68847000
2010-11-19,14.110173225402832,14.150221938522137,13.936632621141344,13.996704417735135,49134200
2010-11-22,14.183592796325684,14.203617150348745,13.936630855714611,13.963329994412026,40328600
2010-11-23,14.076801300048828,14.163570970131547,13.8899111150669,14.043428643805912,44856200
2010-11-24,14.277040481567383,14.397184086851112,14.130199004601323,14.170246448667468,42449700
2010-11-26,14.243664741516113,14.303736531159084,14.083473726829867,14.17691816712559,19147500
2010-11-29,14.23698902130127,14.31708515992404,14.09682237006759,14.116845449909583,46887900
2010-11-30,14.123525619506836,14.21697008929292,14.063453810905663,14.136875193214967,52406500
2010-12-01,14.33711051940918,14.417206670767476,14.2970630802726,14.323760948668609,52939300
2010-12-02,14.483954429626465,14.530676657934093,14.337111685705077,14.35046125753161,48095800
2010-12-03,14.477277755737305,14.537349548037527,14.430555533522703,14.43722904548044,43907400
2010-12-06,14.483954429626465,14.524001872020825,14.383833914012703,14.423882629492304,31861200
2010-12-07,14.403855323791504,14.590745471857433,14.403855323791504,14.577395902763085,46991400
2010-12-08,14.564051628112793,14.617448650816529,14.457257582705319,14.477281943626261,68959600
2010-12-09,14.557374000549316,14.730914608744731,14.497302202593781,14.690867167802772,79874700
2010-12-10,14.624120712280273,14.670842939302702,14.550699342339199,14.624120712280273,52407700
2010-12-13,14.350462913513184,14.697544182543298,14.243668872747824,14.690869395859789,78296300
2010-12-14,14.33043384552002,14.390505632850969,14.216965055348776,14.283711627170383,41699300
2010-12-15,14.203615188598633,14.350456611898217,14.203615188598633,14.250337401781008,42701400
2010-12-16,14.216970443725586,14.277042253824366,14.183597781708688,14.250344378827936,35224900
2010-12-17,14.323761940002441,14.343786297499165,14.196944828445524,14.223642698689266,57138100
2010-12-20,14.170248985290527,14.30374218685475,14.150225896215758,14.277043037307697,34211900
2010-12-21,14.08348274230957,14.196951609484556,14.070133164268789,14.196951609484556,34102300
2010-12-22,13.94331169128418,14.03008265662125,13.889914663801967,13.983360416710008,49206900
2010-12-23,13.909936904907227,13.963333924245081,13.816492439337322,13.909936904907227,27960800
2010-12-27,13.909936904907227,13.923286478013031,13.783118506572812,13.849865099016471,18604300
2010-12-28,13.936631202697754,13.970005126900439,13.856536330781378,13.889908981899028,21169600
2010-12-29,13.976685523986816,14.056780428064771,13.93663679886229,13.976685523986815,20848400
2010-12-30,14.030075073242188,14.070122503936469,13.97000329065833,13.983352858584713,18876000
2010-12-31,14.036751747131348,14.056774828631989,13.97667995645935,14.03675174713135,15743700
2011-01-03,13.916614532470703,14.0501064715244,13.869892290147627,14.02340859294791,58223800
2011-01-04,14.116847038269043,14.150220963568993,14.050100460754221,14.09682395617415,75206200
2011-01-05,13.976685523986816,14.156899694704988,13.9499863739038,14.143551392749027,61810500
2011-01-06,13.863214492797852,13.896587152045315,13.716371736704183,13.79646790121758,116669000
2011-01-07,13.789790153503418,13.8632115157836,13.529479902633788,13.82316280558437,74806100
2011-01-10,13.809820175170898,13.86321720426181,13.729723994991739,13.823168477629432,51449700
2011-01-11,14.050101280212402,14.096824778357432,13.843188023625013,13.903259819583473,64452600
2011-01-12,14.216970443725586,14.236994804786995,14.06345416151113,14.196947355749627,53380600
2011-01-13,14.210297584533691,14.230320673432221,14.070129596816448,14.190273222549655,104066300
2011-01-14,14.070123672485352,14.297061253741969,13.996702315877336,14.250339035204131,154888800
2011-01-18,14.070123672485352,14.150219813610912,13.976679235409676,14.036751022982603,55272100
2011-01-19,14.023401260375977,14.103496127310976,13.983353826908477,14.063448693843476,43339000
2011-01-20,13.983356475830078,13.983356475830078,13.76309364040615,13.97668169014024,56170800
2011-01-21,13.896584510803223,14.043427238987357,13.889909725605298,13.983355445291139,63697600
2011-01-24,14.176924705505371,14.176924705505373,13.970011375243097,14.03675798041707,82375700
2011-01-25,14.383834838867188,14.397184411552074,14.130199323280946,14.203620699962501,72327200
2011-01-26,14.517330169677734,14.617449433472203,14.457258356783951,14.5306797443398,57196100
2011-01-27,14.517330169677734,14.644148582796333,14.450583569452919,14.524004957008767,58069200
2011-01-28,14.323761940002441,14.610771365362705,14.250341842018232,14.524001695714013,55193100
2011-01-31,14.323761940002441,14.44390553881234,14.0367537877274,14.38383373940739,90844300
2011-02-01,14.33711051940918,14.4839532513852,14.203618631258868,14.343785304779466,60971000
2011-02-02,14.390507698059082,14.490626933617305,14.33043590210712,14.337110687555688,46928100
2011-02-03,14.519074440002441,14.572923529660121,14.337333280958932,14.411376260687081,39846000
2011-02-04,14.59311580657959,14.606578398471722,14.424837259518227,14.451761159439064,39353500
2011-02-07,14.599844932556152,14.714274378904811,14.559457162882577,14.633500123420896,43643100
2011-02-08,14.566189765930176,14.593114948130548,14.404642524317994,14.572921061480269,48215100
2011-02-09,14.445028305053711,14.53926515426822,14.41810440803763,14.49214737159261,44601400
2011-02-10,14.673887252807617,14.700812433770901,14.370986670150417,14.424835748213694,56661800
2011-02-11,14.64696216583252,14.70754253421525,14.485414944766298,14.559456618673822,43716600
2011-02-14,14.519074440002441,14.673890412285326,14.471956647034917,14.559460936279809,45134600
2011-02-15,14.438302040100098,14.505612442037426,14.323872559397566,14.458494647135847,50640200
2011-02-16,14.64023494720459,14.727739234862634,14.424838592479976,14.519074176706107,55214100
2011-02-17,14.788315773010254,14.848896142499832,14.586382063953794,14.59311335877077,50185500
2011-02-18,14.902750968933105,14.949868766973985,14.815246670266289,14.86909576572211,55060500
2011-02-22,14.680617332458496,14.936401394977006,14.62676825885405,14.774854174163666,64515600
2011-02-23,14.236363410949707,14.62003825473261,14.14212784478922,14.60657694804061,83648300
2011-02-24,14.33060359954834,14.411376593971067,14.15559373314763,14.202711527204821,54496400
2011-02-25,14.714280128479004,14.808515726813237,14.4450333609005,14.485421146355518,53475700
2011-02-28,14.451764106750488,14.700816972093376,14.384453701289312,14.640236580087368,66390100
2011-03-01,14.397915840148926,14.599850919737666,14.370991933188686,14.546001821953421,57987400
2011-03-02,14.465224266052246,14.606578918222644,14.404643884245429,14.418106476616604,52192300
2011-03-03,14.667158126831055,14.727737219928791,14.572921271634128,14.579652567281292,50504000
2011-03-04,14.51234245300293,14.86236216106023,14.404644278810453,14.727738801387881,64664800
2011-03-07,14.276747703552246,14.633498595233648,14.189243446124106,14.599843407883542,57520200
2011-03-08,14.222902297973633,14.31040786181049,14.148860609954099,14.31040786181049,57165700
2011-03-09,14.270027160644531,14.364262774836078,14.095017245814548,14.189252860006095,60415900
2011-03-10,13.994046211242676,14.148862184349053,13.946927134160948,14.09501309440494,69121300
2011-03-11,14.047896385192871,14.108475492673957,13.872886508403973,13.88634781903106,45640700
2011-03-14,14.027700424194336,14.054624325340573,13.879615758231315,13.906539659377554,48954200
2011-03-15,13.583443641662598,13.684410506566671,13.469014185741088,13.61709883534284,80464000
2011-03-16,13.334392547607422,13.711337441094143,13.267080867780258,13.482478499999887,84812700
2011-03-17,13.394969940185547,13.502668090316353,13.327658275387988,13.475744194715261,59048300
2011-03-18,13.415166854858398,13.563251523770235,13.38151037292604,13.448822052927245,74001300
2011-03-21,13.59017562866211,13.724797694096223,13.381509308864612,13.394971900567045,43392300
2011-03-22,13.563255310058594,13.60364181578812,13.448825807271716,13.583449204855292,45962800
2011-03-23,13.657488822937012,13.704606615274772,13.469016369722423,13.52286545866037,37924600
2011-03-24,13.71806812286377,13.805573696067274,13.650757723616236,13.805573696067274,49378300
2011-03-25,13.711335182189941,13.866151121582472,13.603635741891555,13.664216115369205,52478400
2011-03-28,13.691144943237305,13.906541313481316,13.684413646184224,13.758456629904467,37109400
2011-03-29,13.650757789611816,13.657489086341828,13.448822739302237,13.644026492881807,59545200
2011-03-30,13.771919250488281,13.771919250488281,13.536330250533346,13.7449953435779,54565700
2011-03-31,13.583443641662598,13.71133568860154,13.42189640104341,13.657486608395145,87528000
2011-04-01,13.273809432983398,13.718064631025603,13.166111280964879,13.718064631025603,82621500
2011-04-04,13.11899471282959,13.327659741174267,13.03149043767323,13.320929729431239,69372800
2011-04-05,13.267080307006836,13.381509772717255,13.159382137380964,13.186307321719159,62605700
2011-04-06,13.428627967834473,13.42862796783447,13.267079440088372,13.368047590895527,56267400
2011-04-07,13.482476234436035,13.52286272200048,13.341121602165542,13.40843327068181,51606400
2011-04-08,13.47574520111084,13.59690595002233,13.428627417392665,13.48920779184841,46474900
2011-04-11,13.543063163757324,13.59691226786542,13.469020164159724,13.509406671274819,43166300
2011-04-12,13.300737380981445,13.509402433460417,13.253619590150404,13.469015939014312,52110300
2011-04-13,13.314199447631836,13.42862891392697,13.273811670918171,13.38150984109436,38977500
